epoch,train_loss,val_loss,train_acc,val_acc
60,0.07567737996578217,0.9231246709823608,0.971666693687439,0.7350000143051147
61,0.05199335515499115,0.8908631801605225,0.9850000143051147,0.75
62,0.0755218118429184,0.8662462830543518,0.9750000238418579,0.75
63,0.05316130816936493,0.8339451551437378,0.9800000190734863,0.7450000047683716
64,0.07510444521903992,0.8859901428222656,0.9683333039283752,0.75
65,0.08754252642393112,0.9207705855369568,0.9733333587646484,0.7350000143051147
66,0.06423348933458328,0.9802151322364807,0.9766666889190674,0.7300000190734863
67,0.08143412321805954,0.9292944073677063,0.9666666388511658,0.75
68,0.0733838602900505,0.9097945690155029,0.9816666841506958,0.7400000095367432
69,0.07674004882574081,0.840833306312561,0.9816666841506958,0.7649999856948853
70,0.054263558238744736,0.8180220723152161,0.9850000143051147,0.7599999904632568
71,0.057356998324394226,0.8200759291648865,0.9850000143051147,0.7699999809265137
72,0.0853133350610733,0.8749143481254578,0.9683333039283752,0.7400000095367432
73,0.04689810797572136,0.9964125156402588,0.9816666841506958,0.6949999928474426
74,0.054622650146484375,0.9867241382598877,0.9800000190734863,0.7099999785423279
75,0.06894250214099884,1.0387907028198242,0.9750000238418579,0.6899999976158142
76,0.07841815799474716,0.890852689743042,0.9750000238418579,0.75
77,0.059316858649253845,0.816994309425354,0.9816666841506958,0.7549999952316284
78,0.0838126465678215,0.7527056336402893,0.9683333039283752,0.7799999713897705
79,0.04793957620859146,0.7823366522789001,0.9833333492279053,0.7699999809265137
80,0.06000388413667679,0.8618179559707642,0.9850000143051147,0.7350000143051147
81,0.05595032870769501,0.7607192993164062,0.9850000143051147,0.7599999904632568
82,0.049677394330501556,0.8467581272125244,0.9816666841506958,0.7549999952316284
83,0.07935643196105957,0.8274685740470886,0.9666666388511658,0.7549999952316284
84,0.05753210186958313,0.8126299977302551,0.9833333492279053,0.7450000047683716
85,0.08465643227100372,0.902910590171814,0.9750000238418579,0.7149999737739563
86,0.057807520031929016,0.7461029291152954,0.9766666889190674,0.7549999952316284
87,0.07580333948135376,0.7783954739570618,0.9683333039283752,0.7599999904632568
88,0.06904417276382446,0.8078765869140625,0.9733333587646484,0.7549999952316284
89,0.047625582665205,0.727978527545929,0.9833333492279053,0.7649999856948853
90,0.08027219772338867,0.837719202041626,0.9683333039283752,0.7400000095367432
91,0.09920982271432877,0.799977719783783,0.9700000286102295,0.75
92,0.08470456302165985,0.8233779668807983,0.9700000286102295,0.7400000095367432
93,0.04062706604599953,0.8209359049797058,0.9816666841506958,0.7450000047683716
94,0.04372686520218849,0.7714657783508301,0.9866666793823242,0.75
95,0.07403460144996643,0.8303050994873047,0.9733333587646484,0.7450000047683716
96,0.09563201665878296,0.7444532513618469,0.9700000286102295,0.7599999904632568
97,0.06048218905925751,0.6911168694496155,0.9783333539962769,0.7799999713897705
98,0.05055195465683937,0.7677425146102905,0.9850000143051147,0.7749999761581421
99,0.06530240178108215,0.82635498046875,0.971666693687439,0.7599999904632568
